Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
3027	12,13,15,15,15,15,15,15	12,10,12,12,12,12,12,12	12,10,12,12,12,12,12,12	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5085587501525879,0.7555298209190369,0.7581774592399597,0.7579526901245117,0.7579526901245117,0.7579526901245117,0.7579526901245117,0.7579526901245117	0.1154648395160749,0.3306296882164713,0.36591416352181594,0.3635677858422495,0.3617137853109234,0.37487672050102316,0.37487672050102316,0.37487672050102316	2,3,4,4,4,4,4,4	1,3,4,4,4,4,4,4	3,6,8,8,8,8,8,8	3,3,4,4,4,4,4,4	3,3,4,4,4,4,4,4	3.77,2.53,3.82,3.96,3.96,3.96,3.96,3.96	2,1,2,2,2,2,2,2	3,4,4,4,4,4,4,4	3,3,3,3,3,3,3,3	23.0,18.0,19.0,19.0,19.0,20.0,20.0,20.0	9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0	45.0,39.0,44.0,44.0,44.0,45.0,45.0,45.0	15.0,16.0,17.0,17.0,17.0,16.0,16.0,16.0	32.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0	60.0,55.0,61.0,61.0,61.0,61.0,61.0,61.0	300.0,258.5242,290.04816,290.04816,290.04816,290.04816,290.04816,290.04816	19.166666,18.0,20.1875,20.1875,20.1875,22.857143,22.857143,22.857143	5750.0,4653.4355,5855.347,5855.347,5855.347,6629.6724,6629.6724,6629.6724	319.44446,258.5242,325.29706,325.29706,325.29706,368.31512,368.31512,368.31512	0.1,0.086174734,0.09668272,0.09668272,0.09668272,0.09668272,0.09668272,0.09668272	100.39484405517578,104.12217712402344,100.34027099609375,100.34027099609375,100.34027099609375,100.34027099609375,100.34027099609375,100.34027099609375	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	4,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Liangxiao Zhu,Michael Marucheck,Karthik Subramanyam,Chris Lang,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,37,56,79,364,946,1177,1862	834,871,890,913,1198,1780,2011,2696	21/08/12-10/05/10,27/09/12-10/05/10,16/10/12-10/05/10,08/11/12-10/05/10,20/08/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,9,8,0,1,3,0,0	0,17,14,0,2,6,0,0	0,165,65,1,1,5,0,0	0,1,17,237,381,1631,1916,2476	0,1,17,46,327,1328,51,137	0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0	0,1,0,1,0,0,0,0	3356.json	Ugly
1605	3,3	3,3	3,3	0.0,0.0	0.9376752972602844,0.8088675141334534	0.9285425597026068,0.9718936022870314	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Zhuowen Deng,Art Beatte IV	0,440	2256,2696	13/07/16-10/05/10,26/09/17-10/05/10	0,1	0,2	0,22	0,2476	0,137	0,0	0,0	0,0	3372.json	Bad
732	4,3	4,3	4,3	0.0,0.0	0.18158043920993805,0.019770294427871704	0.8479152715127962,0.8222090153353239	0,0	0,0	0,0	1,1	1,1	2.0,1.89	0,0	1,1	1,1	12.0,11.0	3.0,2.0	15.0,14.0	3.0,2.0	15.0,13.0	18.0,16.0	70.32403,59.207035	6.0,5.5	421.94415,325.6387	23.441341,18.09104	0.023441343,0.019735679	126.19583892822266,131.75106811523438	0,0	0,0	0,0	1,1	1,1	0,0	0,1	0,0	0,0	0,0	0,0	Stan Wu,Christina Xu	0,42	3129,3171	03/12/18-10/05/10,14/01/19-10/05/10	0,1	0,3	0,40	0,17	0,17	0,0	0,0	0,0	3555.json	Bad
1095	14	11	12	0.0	0.08554872125387192	0.38256944404015963	3	3	6	4	4	2.75	1	3	3	22.0	6.0	43.0	10.0	28.0	53.0	254.78981	18.333332	4671.146	259.50812	0.084929936	101.01422882080078	1	0	0	0	1	0	0	1	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	323.json	Good
2255	19,23,23,23,23	14,14,14,14,14	17,21,21,21,21	0.0,0.0,0.0,0.0,0.0	0.005732166580855846,0.006642633583396673,0.0068742865696549416,0.0068742865696549416,0.0068742865696549416	0.005315911617739004,0.022212906302015754,0.012746282671999249,0.012746282671999249,0.012746282671999249	4,4,4,4,4	4,4,4,4,4	8,8,8,8,8	5,5,5,5,5	5,5,5,5,5	4.9,7.57,7.57,7.57,7.57	1,1,1,1,1	5,5,8,8,8	4,4,5,5,5	20.0,21.0,22.0,22.0,22.0	16.0,16.0,15.0,15.0,15.0	59.0,60.0,66.0,66.0,66.0	32.0,34.0,31.0,31.0,31.0	36.0,37.0,37.0,37.0,37.0	91.0,94.0,97.0,97.0,97.0	470.4632,489.68863,505.317,505.317,505.317	20.0,22.3125,22.733334,22.733334,22.733334	9409.264,10926.178,11487.54,11487.54,11487.54	522.7369,607.0099,638.19666,638.19666,638.19666	0.15682107,0.16322954,0.168439,0.168439,0.168439	91.9526138305664,88.32113647460938,88.15776824951172,88.15776824951172,88.15776824951172	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Ming Li,Gokhan Caglar,Ming Li,Sean Wiese,Art Beatte IV	0,174,312,405,1090	1606,1780,1918,2011,2696	02/10/14-10/05/10,25/03/15-10/05/10,10/08/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,7,3,0,0	0,10,6,0,0	0,146,15,0,0	0,1631,68,1916,2476	0,1328,68,51,137	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	580.json	Bad
1697	12,17,19,19,21,22,3	9,10,11,11,11,12,3	10,11,12,12,12,13,3	0.0,0.2727272727272727,0.25,0.25,0.4166666666666667,0.38461538461538464,0.0	0.27507126331329346,0.20957745611667633,0.21756146848201752,0.21756146848201752,0.26212698221206665,0.20100760459899902,0.08347459137439728	0.13041390945372164,0.20310225975608168,0.1634951093528162,0.1634951093528162,0.29887393370647536,0.19764945471437567,0.6660870258050322	2,2,2,2,2,2,0	2,2,2,2,2,2,0	4,4,4,4,4,4,0	3,3,3,3,3,3,1	3,3,3,3,3,3,1	4.4,3.76,3.64,3.64,3.43,3.33,1.89	1,1,1,1,1,1,0	3,4,5,5,5,6,1	3,4,5,5,5,5,1	23.0,24.0,25.0,25.0,25.0,25.0,13.0	7.0,7.0,8.0,8.0,8.0,9.0,4.0	42.0,47.0,51.0,51.0,51.0,55.0,17.0	14.0,17.0,18.0,18.0,18.0,19.0,6.0	30.0,31.0,33.0,33.0,33.0,34.0,17.0	56.0,64.0,69.0,69.0,69.0,74.0,23.0	274.78586,317.06857,348.0632,348.0632,348.0632,376.47226,94.01165	23.0,29.142857,28.125,28.125,28.125,26.38889,9.75	6320.0747,9240.284,9789.277,9789.277,9789.277,9934.685,916.6136	351.11526,513.3491,543.84875,543.84875,543.84875,551.92694,50.922977	0.091595285,0.105689526,0.11602107,0.11602107,0.11602107,0.12549075,0.031337216	103.80496215820312,101.51668548583984,99.62211608886719,99.62211608886719,99.62211608886719,97.91742706298828,129.34671020507812	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,2,2,2,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Sean Wiese,Gokhan Caglar,David Emmel,Art Beatte IV,Art Beatte IV,Jing Ping,Christina Xu	0,66,197,532,576,869,1079	2164,2230,2361,2696,2740,3033,3243	12/04/16-10/05/10,17/06/16-10/05/10,26/10/16-10/05/10,26/09/17-10/05/10,09/11/17-10/05/10,29/08/18-10/05/10,27/03/19-10/05/10	0,5,2,0,2,1,1	0,5,2,0,2,1,21	0,287,43,0,146,35,820	0,32,113,2476,43,83,67	0,32,98,137,43,83,59	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2429.json	Ugly
114	4	3	4	0.0	0.001037739566527307	0.11694036357701193	0	0	0	1	1	1.66	0	1	1	16.0	7.0	24.0	11.0	23.0	35.0	158.32466	12.571428	1990.3672	110.57596	0.052774888	121.97586059570312	0	0	0	1	1	0	0	3	0	0	0	Yi Liu	0	3747	12/08/20-10/05/10	0	0	0	0	0	0	0	0	1920.json	Undecided
2398	6,6,6,6,6	6,6,6,6,6	6,6,6,6,6	0.0,0.0,0.0,0.0,0.0	0.6505840420722961,0.6505840420722961,0.4509277939796448,0.4509277939796448,0.4509277939796448	0.9422092129651569,0.9422092129651569,0.939100293202965,0.939100293202965,0.939100293202965	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	3.27,3.27,3.27,3.27,3.27	1,1,1,1,1	1,1,1,1,1	1,1,1,1,1	13.0,13.0,13.0,13.0,13.0	3.0,3.0,3.0,3.0,3.0	19.0,19.0,19.0,19.0,19.0	5.0,5.0,5.0,5.0,5.0	16.0,16.0,16.0,16.0,16.0	24.0,24.0,24.0,24.0,24.0	96.0,96.0,96.0,96.0,96.0	10.833333,10.833333,10.833333,10.833333,10.833333	1040.0,1040.0,1040.0,1040.0,1040.0	57.77778,57.77778,57.77778,57.77778,57.77778	0.032,0.032,0.032,0.032,0.032	117.77888488769531,117.77888488769531,117.77888488769531,117.77888488769531,117.77888488769531	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Dave Miller,Gokhan Caglar,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,317,325,548,1233	1463,1780,1788,2011,2696	12/05/14-10/05/10,25/03/15-10/05/10,02/04/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,3,0,0	0,0,6,0,0	0,0,21,0,0	0,1631,36,1916,2476	0,1328,36,51,137	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	218.json	Bad
2081	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.0054262676276266575,0.0054262676276266575,0.0054262676276266575	0.15450094396745684,0.15450094396745684,0.15450094396745684	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0.94,0.94,0.94	0,0,0	2,2,2	2,2,2	17.0,17.0,17.0	6.0,6.0,6.0	25.0,25.0,25.0	8.0,8.0,8.0	23.0,23.0,23.0	33.0,33.0,33.0	149.27754,149.27754,149.27754	11.333334,11.333334,11.333334	1691.8123,1691.8123,1691.8123	93.98957,93.98957,93.98957	0.04975918,0.04975918,0.04975918	126.9422836303711,126.9422836303711,126.9422836303711	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	3615.json	Good
1121	3	3	3	0.0	0.9448217153549194	0.9492460508562819	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Art Beatte IV	0	2740	09/11/17-10/05/10	0	0	0	0	0	0	0	0	3840.json	Good
3080	9,9,9,9,9	8,8,8,8,8	8,8,8,8,8	0.125,0.125,0.125,0.125,0.125	0.8179876804351807,0.8110939860343933,0.8179876804351807,0.8179876804351807,0.8179876804351807	0.9354125254148656,0.9502708824199187,0.9354125254148656,0.9354125254148656,0.9354125254148656	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	3.77,3.77,3.77,3.77,3.77	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	17.0,16.0,17.0,17.0,17.0	3.0,3.0,3.0,3.0,3.0	26.0,25.0,26.0,26.0,26.0	5.0,5.0,5.0,5.0,5.0	20.0,19.0,20.0,20.0,20.0	31.0,30.0,31.0,31.0,31.0	133.97977,127.43783,133.97977,133.97977,133.97977	14.166666,13.333333,14.166666,14.166666,14.166666	1898.0466,1699.171,1898.0466,1898.0466,1898.0466	105.44704,94.39839,105.44704,105.44704,105.44704	0.044659924,0.042479277,0.044659924,0.044659924,0.044659924	111.15506744384766,111.41537475585938,111.15506744384766,111.15506744384766,111.15506744384766	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,0,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Chris Lang,Michael Marucheck,Chris Lang,Sean Wiese,Art Beatte IV	0,91,132,1230,1915	781,872,913,2011,2696	29/06/12-10/05/10,28/09/12-10/05/10,08/11/12-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,1,1,0,0	0,2,2,0,0	0,7,7,0,0	0,15,237,1916,2476	0,15,46,51,137	0,0,0,0,0	0,1,0,0,0	0,1,1,0,0	2882.json	Bad
777	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.8114140629768372,0.8114140629768372,0.7895656824111938,0.5481269955635071	0.8579932718352744,0.8579932718352744,0.8831671995981732,0.8116699107037078	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,0.94	0,0,0,0	0,0,0,1	0,0,0,1	11.0,11.0,10.0,11.0	3.0,3.0,3.0,3.0	12.0,12.0,11.0,13.0	4.0,4.0,4.0,4.0	14.0,14.0,13.0,14.0	16.0,16.0,15.0,17.0	60.91768,60.91768,55.506596,64.72504	7.3333335,7.3333335,6.666667,7.3333335	446.72964,446.72964,370.04398,474.65027	24.818314,24.818314,20.557999,26.36946	0.020305892,0.020305892,0.018502198,0.021575011	131.60296630859375,131.60296630859375,132.086669921875,131.28770446777344	0,0,0,0	0,0,0,0	0,0,0,0	1,1,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Stan Wu,Stan Wu,Zilin Zhang,Cecily Jiang	0,292,336,740	3084,3376,3420,3824	19/10/18-10/05/10,07/08/19-10/05/10,20/09/19-10/05/10,28/10/20-10/05/10	0,0,1,2	0,0,2,4	0,0,7,18	0,21,15,6	0,15,15,6	0,0,0,0	0,0,1,0	0,0,1,0	2388.json	Bad
2045	5,5,5	5,5,5	5,5,5	0.0,0.0,0.0	0.5166520476341248,0.5166520476341248,0.5166520476341248	0.29462639399148727,0.29462639399148727,0.29462639399148727	2,2,2	1,1,1	3,3,3	2,2,2	2,2,2	2.99,2.99,2.99	1,1,1	3,3,3	3,3,3	18.0,18.0,18.0	4.0,4.0,4.0	29.0,29.0,29.0	5.0,5.0,5.0	22.0,22.0,22.0	34.0,34.0,34.0	151.62068,151.62068,151.62068	11.25,11.25,11.25	1705.7327,1705.7327,1705.7327	94.762924,94.762924,94.762924	0.050540227,0.050540227,0.050540227	118.35591888427734,118.35591888427734,118.35591888427734	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Sean Wiese,Sean Wiese,Art Beatte IV	0,195,880	1816,2011,2696	30/04/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	3437.json	Good
3074	6,12,12,12,12,14	3,3,3,3,3,3	6,12,12,12,12,14	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0019607986323535442,0.001967191696166992,0.001967191696166992,0.001967191696166992,3.938149893656373E-4	0.0016094862337915194,0.5601192668678272,0.5130035570759818,0.5130035570759818,0.5130035570759818,0.3584524522830947	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	5.5,4.71,4.71,4.71,4.71,4.46	0,0,0,0,0,0	12,9,10,10,10,12	3,2,3,3,3,3	16.0,13.0,14.0,14.0,14.0,14.0	6.0,7.0,6.0,6.0,6.0,7.0	58.0,41.0,43.0,43.0,43.0,49.0	16.0,15.0,14.0,14.0,14.0,17.0	22.0,20.0,20.0,20.0,20.0,21.0	74.0,56.0,57.0,57.0,57.0,66.0	329.99796,242.02797,246.3499,246.3499,246.3499,289.89294	21.333334,13.928571,16.333332,16.333332,16.333332,17.0	7039.9565,3371.1038,4023.7146,4023.7146,4023.7146,4928.18	391.1087,187.28354,223.5397,223.5397,223.5397,273.78778	0.10999932,0.08067599,0.08211663,0.08211663,0.08211663,0.09663098	111.58824920654297,101.971435546875,101.87939453125,101.87939453125,101.87939453125,98.53581237792969	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Chris Lang,Ming Li,Chris Lang,Sean Wiese,Art Beatte IV,Jing Ping	0,118,411,1224,1909,2126	787,905,1198,2011,2696,2913	05/07/12-10/05/10,31/10/12-10/05/10,20/08/13-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10,01/05/18-10/05/10	0,11,1,0,0,2	0,16,2,0,0,2	0,221,5,0,0,82	0,19,381,1916,2476,51	0,19,327,51,137,51	0,0,0,0,0,0	0,1,0,0,0,0	0,1,0,0,0,0	2690.json	Ugly
862	3	3	3	0.0	0.4105243682861328	0.8993495349065551	0	0	0	1	1	0.94	0	0	0	11.0	2.0	12.0	2.0	13.0	14.0	51.806156	5.5	284.93387	15.829659	0.01726872	132.4454345703125	0	0	0	1	0	0	1	0	0	0	0	Jing Ping	0	2999	26/07/18-10/05/10	0	0	0	0	0	0	0	0	690.json	Good
2958	4,4,4,4,4,4	4,4,4,4,4,3	4,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0	0.5289692878723145,0.7092808485031128,0.5289692878723145,0.6112561225891113,0.6112561225891113,0.21578900516033173	0.4235363541330037,0.5300437024040582,0.4235363541330037,0.365357108641099,0.365357108641099,0.5318143121500112	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	2.0,2.0,2.0,2.0,2.0,4.9	0,0,0,0,0,0	3,3,3,3,3,4	3,3,3,3,3,4	17.0,17.0,17.0,17.0,17.0,15.0	5.0,4.0,5.0,5.0,5.0,4.0	24.0,23.0,24.0,24.0,24.0,23.0	6.0,5.0,6.0,6.0,6.0,4.0	22.0,21.0,22.0,22.0,22.0,19.0	30.0,28.0,30.0,30.0,30.0,27.0	133.78294,122.984886,133.78294,133.78294,133.78294,114.694046	10.200001,10.625,10.200001,10.200001,10.200001,7.5	1364.5862,1306.7144,1364.5862,1364.5862,1364.5862,860.2053	75.81034,72.595245,75.81034,75.81034,75.81034,47.789185	0.044594314,0.04099496,0.044594314,0.044594314,0.044594314,0.03823135	122.85169219970703,123.28931427001953,122.85169219970703,122.85169219970703,122.85169219970703,123.65223693847656	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,0	0,0,0,0,0,0	0,0,0,0,0,0	Chris Lang,Ming Li,Ming Li,Gokhan Caglar,Sean Wiese,Jing Ping	0,29,38,877,969,2010	903,932,941,1780,1872,2913	29/10/12-10/05/10,27/11/12-10/05/10,06/12/12-10/05/10,25/03/15-10/05/10,25/06/15-10/05/10,01/05/18-10/05/10	0,1,1,2,0,2	0,2,2,4,0,4	0,14,14,43,0,58	0,14,23,1631,185,51	0,14,23,1328,21,51	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	3770.json	Ugly
2081	28,32,26,28,29,27,27,28	18,20,16,17,18,16,16,17	26,28,24,25,26,25,25,26	0.038461538461538464,0.07142857142857142,0.041666666666666664,0.04,0.038461538461538464,0.04,0.04,0.038461538461538464	0.005112290848046541,0.0024813376367092133,0.005064354278147221,0.0036968840286135674,0.0017073897179216146,0.003083289135247469,0.003083289135247469,0.002593409502878785	0.004128378071332782,0.001540371957523828,0.0023053112029969933,0.002448847846480268,6.586828292709297E-4,0.0010988313719466482,0.0010988313719466482,6.199091596234529E-4	6,6,6,6,6,6,6,6	8,8,8,8,8,8,8,8	14,14,14,14,14,14,14,14	7,7,7,7,7,7,7,7	7,7,7,7,7,7,7,7	4.92,4.89,5.07,5.05,5.04,4.97,4.97,4.92	3,3,4,4,4,4,4,4	8,8,8,8,8,8,8,9	8,8,8,8,8,8,8,9	35.0,36.0,34.0,34.0,35.0,35.0,35.0,36.0	10.0,12.0,10.0,10.0,11.0,11.0,11.0,12.0	84.0,92.0,83.0,85.0,91.0,86.0,86.0,89.0	24.0,28.0,24.0,26.0,28.0,26.0,26.0,27.0	45.0,48.0,44.0,44.0,46.0,46.0,46.0,48.0	108.0,120.0,107.0,111.0,119.0,112.0,112.0,116.0	593.1202,670.1955,584.1592,605.9969,657.3039,618.6389,618.6389,647.85565	42.0,42.0,40.800003,44.199997,44.545452,41.363636,41.363636,40.5	24911.047,28148.21,23833.697,26785.06,29279.898,25589.154,25589.154,26238.154	1383.947,1563.7896,1324.0942,1488.059,1626.661,1421.6196,1421.6196,1457.6753	0.19770673,0.22339849,0.19471973,0.20199896,0.2191013,0.20621297,0.20621297,0.21595189	83.40476989746094,81.56892395019531,84.78062438964844,83.92845916748047,82.87047576904297,83.82109832763672,83.82109832763672,82.94576263427734	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	4,4,4,4,4,5,5,5	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	Gokhan Caglar,Sean Wiese,Sebastian Gutsfeld,Roman Kushnarenko,Sean Wiese,Sean Wiese,Sean Wiese,Art Beatte IV	0,64,69,82,92,169,231,916	1780,1844,1849,1862,1872,1949,2011,2696	25/03/15-10/05/10,28/05/15-10/05/10,02/06/15-10/05/10,15/06/15-10/05/10,25/06/15-10/05/10,10/09/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,4,1,2,2,2,0,1	0,4,8,2,3,6,0,1	0,113,148,37,38,130,0,45	0,71,5,1,185,46,1916,2476	0,70,5,1,21,46,51,137	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0	0,0,1,0,0,0,0,0	1185.json	Ugly
416	17	17	17	0.0	0.006125055719166994	7.203172324241873E-5	2	2	4	4	4	3.38	2	6	6	32.0	7.0	92.0	17.0	39.0	109.0	576.1088	38.857143	22385.943	1243.6636	0.19203627	91.12920379638672	0	0	0	1	1	0	0	1	4	0	0	Yuxi Jiang	0	3445	15/10/19-10/05/10	0	0	0	0	0	0	0	0	2908.json	Undecided
2045	23,23,23	13,13,13	22,22,22	0.0,0.0,0.0	0.0,0.0,0.0	2.822165865198616E-5,2.822165865198616E-5,2.822165865198616E-5	3,3,3	3,3,3	6,6,6	4,4,4	4,4,4	5.9,5.9,5.9	1,1,1	19,19,19	8,8,8	24.0,24.0,24.0	12.0,12.0,12.0	96.0,96.0,96.0	35.0,35.0,35.0	36.0,36.0,36.0	131.0,131.0,131.0	677.2602,677.2602,677.2602	35.0,35.0,35.0	23704.107,23704.107,23704.107	1316.8949,1316.8949,1316.8949	0.2257534,0.2257534,0.2257534	86.11122131347656,86.11122131347656,86.11122131347656	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	3,3,3	0,0,0	0,0,0	Sean Wiese,Sean Wiese,Art Beatte IV	0,195,880	1816,2011,2696	30/04/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	2808.json	Good
1697	5,5	3,3	5,5	0.0,0.0	0.030627716332674026,0.030627716332674026	0.5609544913068972,0.5609544913068972	0,0	0,0	0,0	1,1	1,1	3.58,3.58	0,0	2,2	2,2	17.0,17.0	4.0,4.0	24.0,24.0	6.0,6.0	21.0,21.0	30.0,30.0	131.76952,131.76952	12.75,12.75	1680.0613,1680.0613	93.33674,93.33674	0.043923173,0.043923173	119.31562042236328,119.31562042236328	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	Sean Wiese,Art Beatte IV	0,532	2164,2696	12/04/16-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	1818.json	Good
2626	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.9448555707931519,0.8390935063362122,0.8390935063362122,0.8390935063362122	0.981111635324095,0.9350900289625724,0.9350900289625724,0.9350900289625724	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	9.0,11.0,11.0,11.0	2.0,2.0,2.0,2.0	10.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0	11.0,13.0,13.0,13.0	12.0,14.0,14.0,14.0	41.51318,51.806156,51.806156,51.806156	4.5,5.5,5.5,5.5	186.80931,284.93387,284.93387,284.93387	10.378295,15.829659,15.829659,15.829659	0.013837727,0.01726872,0.01726872,0.01726872	133.59722900390625,132.4454345703125,132.4454345703125,132.4454345703125	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,545,776,1461	1235,1780,2011,2696	26/09/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,3,0,0	0,6,0,0	0,17,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	935.json	Bad
